Timestamp,Expected,Actual,Difference,DifferencePercent,Status
06/17/2026 20:58:00,-183.1381122641509,-168.64499925,14.4931130142,-7.913761,FAIL
06/17/2026 20:59:00,2.8397659297834994,2.0428012403785485,-0.7969646894,-28.06445,FAIL
06/17/2026 21:04:00,1.8911682808590984,1.7487982734288865,-0.1423700074,-7.528151,FAIL
06/17/2026 21:06:00,1.8724268739130432,1.8682508842603551,-0.0041759897,-0.223026,FAIL
06/17/2026 21:07:00,1.9983489174443647,2.0037807435412733,0.0054318261,0.271816,FAIL
06/17/2026 21:08:00,1.9394878917337235,2.2402255937940767,0.3007377021,15.506037,FAIL
06/17/2026 21:09:00,1.9930408603660064,1.9817456648237104,-0.0112951955,-0.566732,FAIL
06/17/2026 21:11:00,1.8501759060506475,1.8551351291291291,0.0049592231,0.268041,FAIL
06/17/2026 21:15:00,1.602954923559612,1.5842605645665404,-0.018694359,-1.166244,FAIL
06/17/2026 21:17:00,1.5212700396888394,1.5354890174450548,0.0142189778,0.934678,FAIL
06/17/2026 21:22:00,1.6211847726582278,1.6836754351180732,0.0624906625,3.854629,FAIL
06/17/2026 21:41:00,0.69556135770235,0.6934774781448115,-0.0020838796,-0.299597,FAIL
06/17/2026 21:47:00,0.6726937400116287,0.6741261264448862,0.0014323864,0.212933,FAIL
06/17/2026 21:48:00,0.6348113212788261,0.6328951172305657,-0.001916204,-0.301854,FAIL
06/17/2026 22:01:00,0.6800715653803561,0.6830319685350361,0.0029604032,0.435308,FAIL
06/17/2026 22:14:00,0.5043764763507423,0.5033391827926855,-0.0010372936,-0.205659,FAIL
06/17/2026 22:35:00,0.4965792176922543,0.4955409975955559,-0.0010382201,-0.209074,FAIL
06/17/2026 23:17:00,0.497994992481203,0.4969264089030448,-0.0010685836,-0.214577,FAIL
06/17/2026 23:38:00,0.4974291557064652,0.4984961422962523,0.0010669866,0.2145,FAIL
06/17/2026 23:47:00,0.4871438078929766,0.4887283217726398,0.0015845139,0.325266,FAIL
06/17/2026 23:48:00,0.5157739311730721,0.514726485570807,-0.0010474456,-0.203082,FAIL
06/17/2026 23:51:00,0.8723746492746247,0.7473462478581173,-0.1250284014,-14.331962,FAIL
06/17/2026 23:52:00,4.677763943534726,4.919155318417967,0.2413913749,5.160401,FAIL
06/17/2026 23:56:00,1.3898065223482323,1.421719887796888,0.0319133654,2.296245,FAIL
06/18/2026 00:00:00,1.860746578912901,1.8715101046971023,0.0107635258,0.578452,FAIL
06/18/2026 00:09:00,1.300330448858363,1.2970428006062644,-0.0032876483,-0.252832,FAIL
06/18/2026 00:11:00,1.210932769052784,1.217041185973482,0.0061084169,0.504439,FAIL
